ubigeo_inei,DEPARTAMENTO,PROVINCIA,FECHA,CASOS,FALLECIDOS,FALLECIDOS_SINADEF
402,AREQUIPA,CAMANA,202012,168,4,35
402,AREQUIPA,CAMANA,202101,500,27,130
402,AREQUIPA,CAMANA,202102,406,25,123
402,AREQUIPA,CAMANA,202103,162,11,52
402,AREQUIPA,CAMANA,202104,194,12,45
402,AREQUIPA,CAMANA,202105,252,12,57
403,AREQUIPA,CARAVELI,202003,1,0,18
403,AREQUIPA,CARAVELI,202004,9,1,8
403,AREQUIPA,CARAVELI,202005,121,0,9
403,AREQUIPA,CARAVELI,202006,69,2,9
403,AREQUIPA,CARAVELI,202007,51,4,19
403,AREQUIPA,CARAVELI,202008,144,1,18
403,AREQUIPA,CARAVELI,202009,161,12,33
403,AREQUIPA,CARAVELI,202010,111,0,13
403,AREQUIPA,CARAVELI,202011,52,0,13
403,AREQUIPA,CARAVELI,202012,50,2,15
403,AREQUIPA,CARAVELI,202101,129,3,23
403,AREQUIPA,CARAVELI,202102,357,6,39
403,AREQUIPA,CARAVELI,202103,355,6,45
403,AREQUIPA,CARAVELI,202104,325,17,56
403,AREQUIPA,CARAVELI,202105,301,9,37
404,AREQUIPA,CASTILLA,202003,0,0,18
404,AREQUIPA,CASTILLA,202004,3,0,6
404,AREQUIPA,CASTILLA,202005,16,0,9
404,AREQUIPA,CASTILLA,202006,32,0,16
404,AREQUIPA,CASTILLA,202007,66,4,19
404,AREQUIPA,CASTILLA,202008,153,8,34
404,AREQUIPA,CASTILLA,202009,134,1,18
404,AREQUIPA,CASTILLA,202010,65,0,17
404,AREQUIPA,CASTILLA,202011,53,3,20
404,AREQUIPA,CASTILLA,202012,39,1,13
404,AREQUIPA,CASTILLA,202101,154,4,25
404,AREQUIPA,CASTILLA,202102,161,3,29
404,AREQUIPA,CASTILLA,202103,141,2,26
404,AREQUIPA,CASTILLA,202104,239,10,31
404,AREQUIPA,CASTILLA,202105,319,16,46
405,AREQUIPA,CAYLLOMA,202003,0,1,22
405,AREQUIPA,CAYLLOMA,202004,24,1,32
405,AREQUIPA,CAYLLOMA,202005,45,0,35
405,AREQUIPA,CAYLLOMA,202006,93,5,43
405,AREQUIPA,CAYLLOMA,202007,332,11,76
405,AREQUIPA,CAYLLOMA,202008,668,20,89
405,AREQUIPA,CAYLLOMA,202009,378,13,45
405,AREQUIPA,CAYLLOMA,202010,104,9,38
405,AREQUIPA,CAYLLOMA,202011,71,1,30
405,AREQUIPA,CAYLLOMA,202012,78,2,39
405,AREQUIPA,CAYLLOMA,202101,195,3,55
405,AREQUIPA,CAYLLOMA,202102,404,16,66
405,AREQUIPA,CAYLLOMA,202103,304,10,57
405,AREQUIPA,CAYLLOMA,202104,396,20,69
405,AREQUIPA,CAYLLOMA,202105,741,27,105
406,AREQUIPA,CONDESUYOS,202003,0,0,6
406,AREQUIPA,CONDESUYOS,202004,0,1,8
406,AREQUIPA,CONDESUYOS,202005,2,0,4
406,AREQUIPA,CONDESUYOS,202006,4,0,6
406,AREQUIPA,CONDESUYOS,202007,17,0,13
406,AREQUIPA,CONDESUYOS,202008,50,1,8
406,AREQUIPA,CONDESUYOS,202009,32,1,9
406,AREQUIPA,CONDESUYOS,202010,99,4,12
406,AREQUIPA,CONDESUYOS,202011,38,0,4
406,AREQUIPA,CONDESUYOS,202012,31,2,5
406,AREQUIPA,CONDESUYOS,202101,91,2,13
406,AREQUIPA,CONDESUYOS,202102,83,1,13
406,AREQUIPA,CONDESUYOS,202103,65,1,9
406,AREQUIPA,CONDESUYOS,202104,60,1,6
406,AREQUIPA,CONDESUYOS,202105,136,7,20
407,AREQUIPA,ISLAY,202003,0,0,12
407,AREQUIPA,ISLAY,202004,44,2,21
407,AREQUIPA,ISLAY,202005,62,1,22
407,AREQUIPA,ISLAY,202006,74,5,35
407,AREQUIPA,ISLAY,202007,288,8,84
407,AREQUIPA,ISLAY,202008,804,13,83
407,AREQUIPA,ISLAY,202009,381,8,37
407,AREQUIPA,ISLAY,202010,52,6,31
407,AREQUIPA,ISLAY,202011,40,6,29
407,AREQUIPA,ISLAY,202012,37,2,33
407,AREQUIPA,ISLAY,202101,265,7,62
407,AREQUIPA,ISLAY,202102,205,10,74
407,AREQUIPA,ISLAY,202103,210,7,58
407,AREQUIPA,ISLAY,202104,246,11,52
407,AREQUIPA,ISLAY,202105,398,27,88
408,AREQUIPA,LA UNIÒN,202003,0,0,9
408,AREQUIPA,LA UNIÒN,202004,0,0,8
408,AREQUIPA,LA UNIÒN,202005,5,0,8
408,AREQUIPA,LA UNIÒN,202006,3,0,11
408,AREQUIPA,LA UNIÒN,202007,10,0,6
408,AREQUIPA,LA UNIÒN,202008,21,2,8
408,AREQUIPA,LA UNIÒN,202009,13,0,3
408,AREQUIPA,LA UNIÒN,202010,4,0,2
408,AREQUIPA,LA UNIÒN,202011,0,1,3
408,AREQUIPA,LA UNIÒN,202012,3,0,5
408,AREQUIPA,LA UNIÒN,202101,24,2,12
408,AREQUIPA,LA UNIÒN,202102,43,1,18
408,AREQUIPA,LA UNIÒN,202103,48,1,20
408,AREQUIPA,LA UNIÒN,202104,100,0,14
408,AREQUIPA,LA UNIÒN,202105,105,2,6
501,AYACUCHO,HUAMANGA,202003,1,0,50
501,AYACUCHO,HUAMANGA,202004,110,0,46
501,AYACUCHO,HUAMANGA,202005,518,13,64
501,AYACUCHO,HUAMANGA,202006,839,32,68
501,AYACUCHO,HUAMANGA,202007,1929,84,120
501,AYACUCHO,HUAMANGA,202008,3133,32,181
501,AYACUCHO,HUAMANGA,202009,1886,20,109
501,AYACUCHO,HUAMANGA,202010,746,18,95
501,AYACUCHO,HUAMANGA,202011,496,6,78
501,AYACUCHO,HUAMANGA,202012,386,13,128
501,AYACUCHO,HUAMANGA,202101,1109,26,154
501,AYACUCHO,HUAMANGA,202102,1466,43,178
501,AYACUCHO,HUAMANGA,202103,1861,72,264
501,AYACUCHO,HUAMANGA,202104,1494,58,193
501,AYACUCHO,HUAMANGA,202105,1180,57,197
502,AYACUCHO,CANGALLO,202003,0,0,9
502,AYACUCHO,CANGALLO,202004,2,0,8
502,AYACUCHO,CANGALLO,202005,6,0,17
502,AYACUCHO,CANGALLO,202006,22,2,20
502,AYACUCHO,CANGALLO,202007,32,5,11
502,AYACUCHO,CANGALLO,202008,48,3,19
502,AYACUCHO,CANGALLO,202009,68,3,19
502,AYACUCHO,CANGALLO,202010,24,1,15
502,AYACUCHO,CANGALLO,202011,17,3,19
502,AYACUCHO,CANGALLO,202012,9,1,15
502,AYACUCHO,CANGALLO,202101,39,3,14
502,AYACUCHO,CANGALLO,202102,94,2,30
502,AYACUCHO,CANGALLO,202103,139,4,47
502,AYACUCHO,CANGALLO,202104,109,5,25
502,AYACUCHO,CANGALLO,202105,97,1,22
503,AYACUCHO,HUANCA SANCOS,202003,0,0,3
503,AYACUCHO,HUANCA SANCOS,202004,0,0,1
503,AYACUCHO,HUANCA SANCOS,202005,1,0,4
503,AYACUCHO,HUANCA SANCOS,202006,7,0,1
503,AYACUCHO,HUANCA SANCOS,202007,1,0,5
503,AYACUCHO,HUANCA SANCOS,202008,31,0,4
503,AYACUCHO,HUANCA SANCOS,202009,15,1,2
503,AYACUCHO,HUANCA SANCOS,202010,11,0,2
503,AYACUCHO,HUANCA SANCOS,202011,4,0,8
503,AYACUCHO,HUANCA SANCOS,202012,7,0,6
503,AYACUCHO,HUANCA SANCOS,202101,5,0,7
503,AYACUCHO,HUANCA SANCOS,202102,34,1,10
503,AYACUCHO,HUANCA SANCOS,202103,19,1,6
503,AYACUCHO,HUANCA SANCOS,202104,31,2,9
503,AYACUCHO,HUANCA SANCOS,202105,44,3,8
504,AYACUCHO,HUANTA,202003,0,0,17
504,AYACUCHO,HUANTA,202004,8,0,16
504,AYACUCHO,HUANTA,202005,32,2,12
504,AYACUCHO,HUANTA,202006,33,0,19
504,AYACUCHO,HUANTA,202007,207,13,20
504,AYACUCHO,HUANTA,202008,609,12,43
504,AYACUCHO,HUANTA,202009,477,7,33
504,AYACUCHO,HUANTA,202010,398,5,20
504,AYACUCHO,HUANTA,202011,150,3,21
504,AYACUCHO,HUANTA,202012,41,2,27
504,AYACUCHO,HUANTA,202101,95,2,25
504,AYACUCHO,HUANTA,202102,234,5,32
504,AYACUCHO,HUANTA,202103,543,9,68
504,AYACUCHO,HUANTA,202104,609,18,65
504,AYACUCHO,HUANTA,202105,309,26,65
505,AYACUCHO,LA MAR,202003,0,0,22
505,AYACUCHO,LA MAR,202004,0,0,22
505,AYACUCHO,LA MAR,202005,39,1,26
505,AYACUCHO,LA MAR,202006,38,5,21
505,AYACUCHO,LA MAR,202007,51,5,28
505,AYACUCHO,LA MAR,202008,229,1,26
505,AYACUCHO,LA MAR,202009,203,4,28
505,AYACUCHO,LA MAR,202010,186,4,28
505,AYACUCHO,LA MAR,202011,87,1,27
505,AYACUCHO,LA MAR,202012,105,2,32
505,AYACUCHO,LA MAR,202101,129,5,22
505,AYACUCHO,LA MAR,202102,204,11,34
505,AYACUCHO,LA MAR,202103,362,9,53
505,AYACUCHO,LA MAR,202104,277,13,48
505,AYACUCHO,LA MAR,202105,168,7,34
506,AYACUCHO,LUCANAS,202003,0,0,9
506,AYACUCHO,LUCANAS,202004,19,1,17
506,AYACUCHO,LUCANAS,202005,26,2,16
506,AYACUCHO,LUCANAS,202006,37,4,12
506,AYACUCHO,LUCANAS,202007,69,9,29
506,AYACUCHO,LUCANAS,202008,240,8,30
506,AYACUCHO,LUCANAS,202009,188,3,23
506,AYACUCHO,LUCANAS,202010,74,3,10
506,AYACUCHO,LUCANAS,202011,54,2,8
506,AYACUCHO,LUCANAS,202012,64,4,28
506,AYACUCHO,LUCANAS,202101,98,3,23
506,AYACUCHO,LUCANAS,202102,160,10,37
506,AYACUCHO,LUCANAS,202103,156,5,40
506,AYACUCHO,LUCANAS,202104,147,2,23
506,AYACUCHO,LUCANAS,202105,159,10,34
507,AYACUCHO,PARINACOCHAS,202003,0,0,3
507,AYACUCHO,PARINACOCHAS,202004,7,0,4
507,AYACUCHO,PARINACOCHAS,202005,35,1,12
507,AYACUCHO,PARINACOCHAS,202006,43,2,9
507,AYACUCHO,PARINACOCHAS,202007,23,5,9
507,AYACUCHO,PARINACOCHAS,202008,159,0,8
507,AYACUCHO,PARINACOCHAS,202009,151,2,8
507,AYACUCHO,PARINACOCHAS,202010,213,0,4
507,AYACUCHO,PARINACOCHAS,202011,82,1,8
507,AYACUCHO,PARINACOCHAS,202012,50,1,15
507,AYACUCHO,PARINACOCHAS,202101,55,1,19
507,AYACUCHO,PARINACOCHAS,202102,131,0,23
507,AYACUCHO,PARINACOCHAS,202103,206,4,31
507,AYACUCHO,PARINACOCHAS,202104,200,9,38
507,AYACUCHO,PARINACOCHAS,202105,155,6,22
508,AYACUCHO,PÀUCAR DEL SARA SARA,202003,0,0,5
508,AYACUCHO,PÀUCAR DEL SARA SARA,202004,0,0,1
508,AYACUCHO,PÀUCAR DEL SARA SARA,202005,7,1,3
508,AYACUCHO,PÀUCAR DEL SARA SARA,202006,0,0,2
508,AYACUCHO,PÀUCAR DEL SARA SARA,202007,6,2,6
508,AYACUCHO,PÀUCAR DEL SARA SARA,202008,26,1,4
508,AYACUCHO,PÀUCAR DEL SARA SARA,202009,30,0,2
508,AYACUCHO,PÀUCAR DEL SARA SARA,202010,60,0,4
508,AYACUCHO,PÀUCAR DEL SARA SARA,202011,16,2,3
508,AYACUCHO,PÀUCAR DEL SARA SARA,202012,46,1,4
508,AYACUCHO,PÀUCAR DEL SARA SARA,202101,16,0,3
508,AYACUCHO,PÀUCAR DEL SARA SARA,202102,53,0,9
508,AYACUCHO,PÀUCAR DEL SARA SARA,202103,66,1,9
508,AYACUCHO,PÀUCAR DEL SARA SARA,202104,87,4,8
508,AYACUCHO,PÀUCAR DEL SARA SARA,202105,85,3,11
509,AYACUCHO,SUCRE,202003,0,0,2
509,AYACUCHO,SUCRE,202004,0,0,9
509,AYACUCHO,SUCRE,202005,1,1,10
509,AYACUCHO,SUCRE,202006,1,0,7
509,AYACUCHO,SUCRE,202007,4,2,4
509,AYACUCHO,SUCRE,202008,14,0,2
509,AYACUCHO,SUCRE,202009,4,0,6
509,AYACUCHO,SUCRE,202010,7,0,8
509,AYACUCHO,SUCRE,202011,2,1,6
509,AYACUCHO,SUCRE,202012,3,0,6
509,AYACUCHO,SUCRE,202101,12,1,6
509,AYACUCHO,SUCRE,202102,29,1,8
509,AYACUCHO,SUCRE,202103,143,2,20
509,AYACUCHO,SUCRE,202104,80,0,7
509,AYACUCHO,SUCRE,202105,105,0,8
510,AYACUCHO,VICTOR FAJARDO,202003,0,0,6
510,AYACUCHO,VICTOR FAJARDO,202004,4,0,8
510,AYACUCHO,VICTOR FAJARDO,202005,21,1,11
510,AYACUCHO,VICTOR FAJARDO,202006,9,1,14
510,AYACUCHO,VICTOR FAJARDO,202007,10,1,18
510,AYACUCHO,VICTOR FAJARDO,202008,56,3,17
510,AYACUCHO,VICTOR FAJARDO,202009,54,0,15
510,AYACUCHO,VICTOR FAJARDO,202010,17,1,16
510,AYACUCHO,VICTOR FAJARDO,202011,23,0,14
510,AYACUCHO,VICTOR FAJARDO,202012,3,0,11
510,AYACUCHO,VICTOR FAJARDO,202101,18,1,11
510,AYACUCHO,VICTOR FAJARDO,202102,44,5,15
510,AYACUCHO,VICTOR FAJARDO,202103,63,3,29
510,AYACUCHO,VICTOR FAJARDO,202104,63,4,32
510,AYACUCHO,VICTOR FAJARDO,202105,48,3,7
511,AYACUCHO,VILCAS HUAMAN,202003,0,0,11
511,AYACUCHO,VILCAS HUAMAN,202004,1,0,7
511,AYACUCHO,VILCAS HUAMAN,202005,4,0,11
511,AYACUCHO,VILCAS HUAMAN,202006,15,2,10
511,AYACUCHO,VILCAS HUAMAN,202007,5,2,7
511,AYACUCHO,VILCAS HUAMAN,202008,16,0,10
511,AYACUCHO,VILCAS HUAMAN,202009,24,0,8
511,AYACUCHO,VILCAS HUAMAN,202010,14,0,8
511,AYACUCHO,VILCAS HUAMAN,202011,7,1,7
511,AYACUCHO,VILCAS HUAMAN,202012,6,0,14
511,AYACUCHO,VILCAS HUAMAN,202101,19,0,19
511,AYACUCHO,VILCAS HUAMAN,202102,41,4,23
511,AYACUCHO,VILCAS HUAMAN,202103,52,2,25
511,AYACUCHO,VILCAS HUAMAN,202104,70,4,15
511,AYACUCHO,VILCAS HUAMAN,202105,37,3,14
601,CAJAMARCA,CAJAMARCA,202003,1,0,109
601,CAJAMARCA,CAJAMARCA,202004,110,2,82
601,CAJAMARCA,CAJAMARCA,202005,193,5,107
601,CAJAMARCA,CAJAMARCA,202006,465,32,143
601,CAJAMARCA,CAJAMARCA,202007,1895,62,381
601,CAJAMARCA,CAJAMARCA,202008,3594,51,317
601,CAJAMARCA,CAJAMARCA,202009,1731,32,187
601,CAJAMARCA,CAJAMARCA,202010,500,17,126
601,CAJAMARCA,CAJAMARCA,202011,424,11,105
601,CAJAMARCA,CAJAMARCA,202012,363,17,125
601,CAJAMARCA,CAJAMARCA,202101,1221,7,142
601,CAJAMARCA,CAJAMARCA,202102,1870,17,193
601,CAJAMARCA,CAJAMARCA,202103,4131,41,371
601,CAJAMARCA,CAJAMARCA,202104,3530,104,450
601,CAJAMARCA,CAJAMARCA,202105,1634,72,286
602,CAJAMARCA,CAJABAMBA,202003,0,0,20
602,CAJAMARCA,CAJABAMBA,202004,2,2,20
602,CAJAMARCA,CAJABAMBA,202005,5,0,27
602,CAJAMARCA,CAJABAMBA,202006,49,5,34
602,CAJAMARCA,CAJABAMBA,202007,80,3,33
602,CAJAMARCA,CAJABAMBA,202008,157,4,50
602,CAJAMARCA,CAJABAMBA,202009,118,7,42
602,CAJAMARCA,CAJABAMBA,202010,123,4,26
602,CAJAMARCA,CAJABAMBA,202011,55,1,24
602,CAJAMARCA,CAJABAMBA,202012,55,2,30
602,CAJAMARCA,CAJABAMBA,202101,62,1,32
602,CAJAMARCA,CAJABAMBA,202102,156,3,47
602,CAJAMARCA,CAJABAMBA,202103,321,10,67
602,CAJAMARCA,CAJABAMBA,202104,460,25,72
602,CAJAMARCA,CAJABAMBA,202105,315,28,54
603,CAJAMARCA,CELENDIN,202003,0,0,22
603,CAJAMARCA,CELENDIN,202004,6,0,24
603,CAJAMARCA,CELENDIN,202005,31,1,22
603,CAJAMARCA,CELENDIN,202006,26,3,26
603,CAJAMARCA,CELENDIN,202007,72,3,14
603,CAJAMARCA,CELENDIN,202008,87,0,18
603,CAJAMARCA,CELENDIN,202009,114,4,45
603,CAJAMARCA,CELENDIN,202010,25,2,33
603,CAJAMARCA,CELENDIN,202011,31,3,31
603,CAJAMARCA,CELENDIN,202012,34,2,39
603,CAJAMARCA,CELENDIN,202101,166,2,46
603,CAJAMARCA,CELENDIN,202102,189,4,33
603,CAJAMARCA,CELENDIN,202103,282,1,46
603,CAJAMARCA,CELENDIN,202104,379,14,85
603,CAJAMARCA,CELENDIN,202105,134,14,76
604,CAJAMARCA,CHOTA,202003,0,0,22
604,CAJAMARCA,CHOTA,202004,28,2,20
604,CAJAMARCA,CHOTA,202005,15,3,26
604,CAJAMARCA,CHOTA,202006,73,8,31
604,CAJAMARCA,CHOTA,202007,90,0,33
604,CAJAMARCA,CHOTA,202008,312,3,37
604,CAJAMARCA,CHOTA,202009,188,5,37
604,CAJAMARCA,CHOTA,202010,125,0,25
604,CAJAMARCA,CHOTA,202011,87,2,22
604,CAJAMARCA,CHOTA,202012,86,1,25
604,CAJAMARCA,CHOTA,202101,274,11,44
604,CAJAMARCA,CHOTA,202102,320,9,51
604,CAJAMARCA,CHOTA,202103,339,7,53
604,CAJAMARCA,CHOTA,202104,784,21,72
604,CAJAMARCA,CHOTA,202105,566,16,71
605,CAJAMARCA,CONTUMAZA,202003,0,0,7
605,CAJAMARCA,CONTUMAZA,202004,4,0,7
605,CAJAMARCA,CONTUMAZA,202005,9,1,5
605,CAJAMARCA,CONTUMAZA,202006,19,3,6
605,CAJAMARCA,CONTUMAZA,202007,27,4,21
605,CAJAMARCA,CONTUMAZA,202008,93,2,12
605,CAJAMARCA,CONTUMAZA,202009,29,0,12
605,CAJAMARCA,CONTUMAZA,202010,21,3,10
605,CAJAMARCA,CONTUMAZA,202011,8,3,12
605,CAJAMARCA,CONTUMAZA,202012,13,0,8
605,CAJAMARCA,CONTUMAZA,202101,29,0,13
605,CAJAMARCA,CONTUMAZA,202102,141,2,20
605,CAJAMARCA,CONTUMAZA,202103,386,6,25
605,CAJAMARCA,CONTUMAZA,202104,239,6,29
605,CAJAMARCA,CONTUMAZA,202105,102,3,17
606,CAJAMARCA,CUTERVO,202003,0,0,19
606,CAJAMARCA,CUTERVO,202004,3,1,17
606,CAJAMARCA,CUTERVO,202005,12,2,15
606,CAJAMARCA,CUTERVO,202006,74,5,20
606,CAJAMARCA,CUTERVO,202007,58,5,34
606,CAJAMARCA,CUTERVO,202008,210,7,38
606,CAJAMARCA,CUTERVO,202009,155,2,32
606,CAJAMARCA,CUTERVO,202010,136,2,20
606,CAJAMARCA,CUTERVO,202011,106,2,24
606,CAJAMARCA,CUTERVO,202012,121,2,24
606,CAJAMARCA,CUTERVO,202101,371,8,54
606,CAJAMARCA,CUTERVO,202102,283,9,51
606,CAJAMARCA,CUTERVO,202103,231,3,32
606,CAJAMARCA,CUTERVO,202104,736,21,65
606,CAJAMARCA,CUTERVO,202105,406,14,52
607,CAJAMARCA,HUALGAYOC,202003,0,0,15
607,CAJAMARCA,HUALGAYOC,202004,27,2,11
607,CAJAMARCA,HUALGAYOC,202005,30,2,10
607,CAJAMARCA,HUALGAYOC,202006,39,1,12
607,CAJAMARCA,HUALGAYOC,202007,108,1,20
607,CAJAMARCA,HUALGAYOC,202008,459,2,11
607,CAJAMARCA,HUALGAYOC,202009,203,2,18
607,CAJAMARCA,HUALGAYOC,202010,130,1,20
607,CAJAMARCA,HUALGAYOC,202011,94,0,9
607,CAJAMARCA,HUALGAYOC,202012,97,3,6
607,CAJAMARCA,HUALGAYOC,202101,156,2,20
607,CAJAMARCA,HUALGAYOC,202102,217,2,25
607,CAJAMARCA,HUALGAYOC,202103,366,4,38
607,CAJAMARCA,HUALGAYOC,202104,489,15,55
607,CAJAMARCA,HUALGAYOC,202105,314,9,48
608,CAJAMARCA,JAEN,202003,0,0,23
608,CAJAMARCA,JAEN,202004,39,5,21
608,CAJAMARCA,JAEN,202005,175,6,24
608,CAJAMARCA,JAEN,202006,701,43,75
608,CAJAMARCA,JAEN,202007,2571,48,225
608,CAJAMARCA,JAEN,202008,2618,20,100
608,CAJAMARCA,JAEN,202009,965,17,39
608,CAJAMARCA,JAEN,202010,482,11,47
608,CAJAMARCA,JAEN,202011,292,6,24
608,CAJAMARCA,JAEN,202012,276,14,41
608,CAJAMARCA,JAEN,202101,975,24,62
608,CAJAMARCA,JAEN,202102,765,44,86
608,CAJAMARCA,JAEN,202103,1177,26,68
608,CAJAMARCA,JAEN,202104,2250,56,112
608,CAJAMARCA,JAEN,202105,1664,55,109
609,CAJAMARCA,SAN IGNACIO,202003,0,0,12
609,CAJAMARCA,SAN IGNACIO,202004,0,0,19
609,CAJAMARCA,SAN IGNACIO,202005,10,0,16
609,CAJAMARCA,SAN IGNACIO,202006,51,4,19
609,CAJAMARCA,SAN IGNACIO,202007,476,3,40
609,CAJAMARCA,SAN IGNACIO,202008,877,6,44
609,CAJAMARCA,SAN IGNACIO,202009,561,9,28
609,CAJAMARCA,SAN IGNACIO,202010,177,1,23
609,CAJAMARCA,SAN IGNACIO,202011,108,6,24
609,CAJAMARCA,SAN IGNACIO,202012,83,3,18
609,CAJAMARCA,SAN IGNACIO,202101,123,9,42
609,CAJAMARCA,SAN IGNACIO,202102,220,12,41
609,CAJAMARCA,SAN IGNACIO,202103,344,5,42
609,CAJAMARCA,SAN IGNACIO,202104,754,22,55
609,CAJAMARCA,SAN IGNACIO,202105,454,19,61
610,CAJAMARCA,SAN MARCOS,202003,0,0,10
610,CAJAMARCA,SAN MARCOS,202004,0,0,8
610,CAJAMARCA,SAN MARCOS,202005,4,1,24
610,CAJAMARCA,SAN MARCOS,202006,7,1,14
610,CAJAMARCA,SAN MARCOS,202007,30,0,14
610,CAJAMARCA,SAN MARCOS,202008,107,4,29
610,CAJAMARCA,SAN MARCOS,202009,22,1,21
610,CAJAMARCA,SAN MARCOS,202010,25,1,17
610,CAJAMARCA,SAN MARCOS,202011,24,4,21
610,CAJAMARCA,SAN MARCOS,202012,46,3,15
610,CAJAMARCA,SAN MARCOS,202101,30,1,16
610,CAJAMARCA,SAN MARCOS,202102,78,4,18
610,CAJAMARCA,SAN MARCOS,202103,210,6,62
610,CAJAMARCA,SAN MARCOS,202104,191,17,49
610,CAJAMARCA,SAN MARCOS,202105,114,10,38
611,CAJAMARCA,SAN MIGUEL,202003,0,0,17
611,CAJAMARCA,SAN MIGUEL,202004,3,0,17
611,CAJAMARCA,SAN MIGUEL,202005,17,0,17
611,CAJAMARCA,SAN MIGUEL,202006,39,5,17
611,CAJAMARCA,SAN MIGUEL,202007,50,8,30
611,CAJAMARCA,SAN MIGUEL,202008,141,2,33
611,CAJAMARCA,SAN MIGUEL,202009,45,2,21
611,CAJAMARCA,SAN MIGUEL,202010,14,3,22
611,CAJAMARCA,SAN MIGUEL,202011,17,2,11
611,CAJAMARCA,SAN MIGUEL,202012,15,0,8
611,CAJAMARCA,SAN MIGUEL,202101,31,2,32
611,CAJAMARCA,SAN MIGUEL,202102,79,3,29
611,CAJAMARCA,SAN MIGUEL,202103,146,3,32
611,CAJAMARCA,SAN MIGUEL,202104,242,8,53
611,CAJAMARCA,SAN MIGUEL,202105,168,10,36
612,CAJAMARCA,SAN PABLO,202003,0,0,3
612,CAJAMARCA,SAN PABLO,202004,3,0,4
612,CAJAMARCA,SAN PABLO,202005,5,0,7
612,CAJAMARCA,SAN PABLO,202006,5,0,4
612,CAJAMARCA,SAN PABLO,202007,33,2,9
612,CAJAMARCA,SAN PABLO,202008,49,0,8
612,CAJAMARCA,SAN PABLO,202009,23,1,8
612,CAJAMARCA,SAN PABLO,202010,12,1,17
612,CAJAMARCA,SAN PABLO,202011,16,0,12
612,CAJAMARCA,SAN PABLO,202012,18,0,11
612,CAJAMARCA,SAN PABLO,202101,26,1,13
612,CAJAMARCA,SAN PABLO,202102,48,3,13
612,CAJAMARCA,SAN PABLO,202103,145,8,22
612,CAJAMARCA,SAN PABLO,202104,106,9,28
612,CAJAMARCA,SAN PABLO,202105,30,7,18
613,CAJAMARCA,SANTA CRUZ,202003,0,0,11
613,CAJAMARCA,SANTA CRUZ,202004,42,2,10
613,CAJAMARCA,SANTA CRUZ,202005,49,1,15
613,CAJAMARCA,SANTA CRUZ,202006,23,2,8
613,CAJAMARCA,SANTA CRUZ,202007,15,3,16
613,CAJAMARCA,SANTA CRUZ,202008,97,2,16
613,CAJAMARCA,SANTA CRUZ,202009,31,2,16
613,CAJAMARCA,SANTA CRUZ,202010,43,2,8
613,CAJAMARCA,SANTA CRUZ,202011,17,2,5
613,CAJAMARCA,SANTA CRUZ,202012,27,2,7
613,CAJAMARCA,SANTA CRUZ,202101,21,1,10
613,CAJAMARCA,SANTA CRUZ,202102,35,1,15
613,CAJAMARCA,SANTA CRUZ,202103,48,3,10
613,CAJAMARCA,SANTA CRUZ,202104,137,6,18
613,CAJAMARCA,SANTA CRUZ,202105,126,7,21
701,CALLAO,PROV. CONST. DEL CALLAO,202003,39,6,422
701,CALLAO,PROV. CONST. DEL CALLAO,202004,4070,204,663
701,CALLAO,PROV. CONST. DEL CALLAO,202005,8144,646,1721
701,CALLAO,PROV. CONST. DEL CALLAO,202006,5379,360,1582
701,CALLAO,PROV. CONST. DEL CALLAO,202007,3626,175,1213
701,CALLAO,PROV. CONST. DEL CALLAO,202008,6115,197,1067
701,CALLAO,PROV. CONST. DEL CALLAO,202009,5775,175,748
701,CALLAO,PROV. CONST. DEL CALLAO,202010,3674,88,555
701,CALLAO,PROV. CONST. DEL CALLAO,202011,2493,63,449
701,CALLAO,PROV. CONST. DEL CALLAO,202012,2118,71,512
701,CALLAO,PROV. CONST. DEL CALLAO,202101,5408,181,923
701,CALLAO,PROV. CONST. DEL CALLAO,202102,8834,307,1439
701,CALLAO,PROV. CONST. DEL CALLAO,202103,15393,303,1508
701,CALLAO,PROV. CONST. DEL CALLAO,202104,16777,452,1421
701,CALLAO,PROV. CONST. DEL CALLAO,202105,2851,237,932
801,CUSCO,CUSCO,202003,33,3,168
801,CUSCO,CUSCO,202004,224,2,138
801,CUSCO,CUSCO,202005,579,5,154
801,CUSCO,CUSCO,202006,360,15,155
801,CUSCO,CUSCO,202007,2099,43,383
801,CUSCO,CUSCO,202008,8047,156,774
801,CUSCO,CUSCO,202009,3177,43,237
801,CUSCO,CUSCO,202010,795,21,160
801,CUSCO,CUSCO,202011,715,12,139
801,CUSCO,CUSCO,202012,756,19,168
801,CUSCO,CUSCO,202101,1904,25,222
801,CUSCO,CUSCO,202102,3481,43,304
801,CUSCO,CUSCO,202103,5079,40,409
801,CUSCO,CUSCO,202104,5885,148,490
801,CUSCO,CUSCO,202105,3811,121,451
802,CUSCO,ACOMAYO,202003,0,0,11
802,CUSCO,ACOMAYO,202004,0,0,11
802,CUSCO,ACOMAYO,202005,14,0,15
802,CUSCO,ACOMAYO,202006,10,0,6
802,CUSCO,ACOMAYO,202007,3,0,11
802,CUSCO,ACOMAYO,202008,44,1,19
802,CUSCO,ACOMAYO,202009,52,4,19
802,CUSCO,ACOMAYO,202010,8,0,22
802,CUSCO,ACOMAYO,202011,6,2,19
802,CUSCO,ACOMAYO,202012,4,0,19
802,CUSCO,ACOMAYO,202101,14,0,18
